Ship,Engine,Engine ID,Fuel Pump ID,Time Til Failure (hours),Fuel Tank Feed,Date,Density (kg/m3),Water Reaction Vol Change (ml),Flash Point (celsius),Filter Blocking Tendency,Cloud Point (celsius),Sulphur (%),Colony Forming Units (CFU/ml),Water content (mg/kg)
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2024-01-01,791.17,0.0,45.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2024-02-01,790.66,0.0,45.05,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2024-03-01,790.16,0.0,44.55,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2024-04-01,789.67,0.0,44.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2024-05-01,789.17,0.0,43.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2024-06-01,788.67,0.0,43.06,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2024-07-01,788.17,0.0,42.56,0.0,0.0,0.0,0.0,0.0
